"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 09 00:11:08 CDT 2026","Sat May 09 00:11:21 CDT 2026","12412","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] TYPE_MISMATCH (v80)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v80_fault_Root1_TYPE_MISMATCH","test_negative_flow_S276_v80_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:38:17 CDT 2026","Sat May 09 01:38:31 CDT 2026","13186","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] TYPE_MISMATCH (v34)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v34_fault_Root1_TYPE_MISMATCH","test_negative_flow_S3_v34_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:40:03 CDT 2026","Sat May 09 00:40:12 CDT 2026","8497","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SPECIAL_CHARACTERS (v143)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v143_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S749_v143_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:46:11 CDT 2026","Sat May 09 01:46:24 CDT 2026","13484","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SEMANTIC_MISMATCH (v131)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v131_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S3_v131_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:09:21 CDT 2026","Sat May 09 01:09:34 CDT 2026","13061","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Fault: GET__api_v1_consignservice_consigns_order__id_] TYPE_MISMATCH (v58)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_negative_flow_S894_v58_fault_Root1_TYPE_MISMATCH","test_negative_flow_S894_v58_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:43:06 CDT 2026","Fri May 08 23:43:15 CDT 2026","9208","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Valid] v11","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_positive_flow_S475_v11","test_positive_flow_S475_v11","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:56:31 CDT 2026","Sat May 09 00:56:45 CDT 2026","14059","ts-execute-service","Flow_Scenario_420 | GET /api/v1/executeservice/execute/execute/{orderId}","[Fault: GET__api_v1_executeservice_execute_execute__orderId_] OVERFLOW (v27)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_420","test_negative_flow_S420_v27_fault_Root1_OVERFLOW","test_negative_flow_S420_v27_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"passed","Sat May 09 02:06:02 CDT 2026","Sat May 09 02:06:15 CDT 2026","12732","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] SEMANTIC_MISMATCH (v43)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v43_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S3_v43_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:35:48 CDT 2026","Sat May 09 02:35:57 CDT 2026","8778","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Explore 400]","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v1_explore_400","test_positive_flow_S178_v1_explore_400","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:20:53 CDT 2026","Sat May 09 02:21:05 CDT 2026","12319","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v47","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v47","test_positive_flow_S178_v47","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:25:10 CDT 2026","Fri May 08 23:25:20 CDT 2026","9235","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] TYPE_MISMATCH (v128)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v128_fault_Root1_TYPE_MISMATCH","test_negative_flow_S475_v128_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:35:26 CDT 2026","Fri May 08 23:35:36 CDT 2026","9247","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v231)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v231_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v231_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:21:31 CDT 2026","Sat May 09 02:21:47 CDT 2026","15866","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v50","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v50","test_positive_flow_S178_v50","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:20:33 CDT 2026","Fri May 08 23:20:42 CDT 2026","9148","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v34)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v34_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v34_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:17:58 CDT 2026","Sat May 09 00:18:07 CDT 2026","9341","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v142)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v142_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v142_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:12:38 CDT 2026","Sat May 09 00:12:51 CDT 2026","13354","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v54)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v54_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v54_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:46:39 CDT 2026","Sat May 09 00:46:54 CDT 2026","14236","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] TYPE_MISMATCH (v115)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v115_fault_Root1_TYPE_MISMATCH","test_negative_flow_S749_v115_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:19:32 CDT 2026","Sat May 09 02:19:45 CDT 2026","13176","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v41","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v41","test_positive_flow_S178_v41","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:01:26 CDT 2026","Sat May 09 01:01:39 CDT 2026","12422","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Valid] v100","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_positive_flow_S894_v100","test_positive_flow_S894_v100","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:01:22 CDT 2026","Sat May 09 00:01:33 CDT 2026","10590","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Valid] v11","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_positive_flow_S276_v11","test_positive_flow_S276_v11","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:53:56 CDT 2026","Fri May 08 23:54:05 CDT 2026","9202","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] TYPE_MISMATCH (v35)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v35_fault_Root1_TYPE_MISMATCH","test_negative_flow_S276_v35_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:48:11 CDT 2026","Sat May 09 01:48:21 CDT 2026","9115","ts-admin-basic-info-service","Flow_Scenario_3 | POST /api/v1/adminbasicservice/adminbasic/trains","[Fault: POST__api_v1_adminbasicservice_adminbasic_trains] TYPE_MISMATCH (v72)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_3","test_negative_flow_S3_v72_fault_Root1_TYPE_MISMATCH","test_negative_flow_S3_v72_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:52:09 CDT 2026","Fri May 08 23:52:19 CDT 2026","9267","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] OVERFLOW (v29)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v29_fault_Root1_OVERFLOW","test_negative_flow_S475_v29_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:37:14 CDT 2026","Sat May 09 02:37:27 CDT 2026","12830","ts-admin-travel-service","Flow_Scenario_1088 | DELETE /api/v1/admintravelservice/admintravel/{tripId}","[Valid] v25","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_1088","test_positive_flow_S1088_v25","test_positive_flow_S1088_v25","Microservice test scenario with 1 steps."
"failed","Sat May 09 02:17:33 CDT 2026","Sat May 09 02:17:49 CDT 2026","15992","ts-admin-basic-info-service","Flow_Scenario_178 | PUT /api/v1/adminbasicservice/adminbasic/trains","[Valid] v32","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_178","test_positive_flow_S178_v32","test_positive_flow_S178_v32","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:11:43 CDT 2026","Sat May 09 00:11:58 CDT 2026","14042","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] SPECIAL_CHARACTERS (v94)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v94_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S276_v94_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:06:31 CDT 2026","Sat May 09 00:06:39 CDT 2026","8167","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] OVERFLOW (v75)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v75_fault_Root1_OVERFLOW","test_negative_flow_S276_v75_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:17:39 CDT 2026","Sat May 09 00:17:48 CDT 2026","9276","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] TYPE_MISMATCH (v127)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v127_fault_Root1_TYPE_MISMATCH","test_negative_flow_S276_v127_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Fri May 08 23:44:38 CDT 2026","Fri May 08 23:44:43 CDT 2026","5046","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] TYPE_MISMATCH (v91)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v91_fault_Root1_TYPE_MISMATCH","test_negative_flow_S475_v91_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:23:24 CDT 2026","Fri May 08 23:23:29 CDT 2026","5053","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v98)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v98_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v98_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:35:12 CDT 2026","Fri May 08 23:35:21 CDT 2026","9296","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v137)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v137_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v137_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:23:06 CDT 2026","Sat May 09 01:23:18 CDT 2026","12460","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Fault: GET__api_v1_consignservice_consigns_order__id_] SEMANTIC_MISMATCH (v38)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_negative_flow_S894_v38_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S894_v38_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:44:26 CDT 2026","Sat May 09 00:44:31 CDT 2026","5090","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] TYPE_MISMATCH (v23)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v23_fault_Root1_TYPE_MISMATCH","test_negative_flow_S749_v23_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:00:36 CDT 2026","Sat May 09 00:00:49 CDT 2026","13392","ts-travel-plan-service","Flow_Scenario_276 | POST /api/v1/travelplanservice/travelPlan/cheapest","[Fault: POST__api_v1_travelplanservice_travelPlan_cheapest] OVERFLOW (v33)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_276","test_negative_flow_S276_v33_fault_Root1_OVERFLOW","test_negative_flow_S276_v33_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"failed","Sat May 09 00:41:15 CDT 2026","Sat May 09 00:41:25 CDT 2026","9656","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SEMANTIC_MISMATCH (v95)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v95_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S749_v95_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:26:36 CDT 2026","Fri May 08 23:26:41 CDT 2026","5059","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] TYPE_MISMATCH (v248)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v248_fault_Root1_TYPE_MISMATCH","test_negative_flow_S475_v248_fault_Root1_TYPE_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 00:46:21 CDT 2026","Sat May 09 00:46:30 CDT 2026","9298","ts-travel2-service","Flow_Scenario_749 | POST /api/v1/travel2service/trips/left","[Fault: POST__api_v1_travel2service_trips_left] SEMANTIC_MISMATCH (v133)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_749","test_negative_flow_S749_v133_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S749_v133_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"failed","Sat May 09 01:11:46 CDT 2026","Sat May 09 01:11:59 CDT 2026","12370","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Valid] v17","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_positive_flow_S894_v17","test_positive_flow_S894_v17","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:37:34 CDT 2026","Fri May 08 23:37:44 CDT 2026","10226","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SEMANTIC_MISMATCH (v122)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v122_fault_Root1_SEMANTIC_MISMATCH","test_negative_flow_S475_v122_fault_Root1_SEMANTIC_MISMATCH","Microservice test scenario with 1 steps."
"passed","Sat May 09 01:22:38 CDT 2026","Sat May 09 01:22:52 CDT 2026","13601","ts-consign-service","Flow_Scenario_894 | GET /api/v1/consignservice/consigns/order/{id}","[Fault: GET__api_v1_consignservice_consigns_order__id_] OVERFLOW (v21)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_894","test_negative_flow_S894_v21_fault_Root1_OVERFLOW","test_negative_flow_S894_v21_fault_Root1_OVERFLOW","Microservice test scenario with 1 steps."
"failed","Fri May 08 23:33:45 CDT 2026","Fri May 08 23:33:51 CDT 2026","5051","ts-order-other-service","Flow_Scenario_475 | POST /api/v1/orderOtherService/orderOther/refresh","[Fault: POST__api_v1_orderOtherService_orderOther_refresh] SPECIAL_CHARACTERS (v182)","trainticket_twostage_test.TrainTicketTwoStageTest_1778271990929.Flow_Scenario_475","test_negative_flow_S475_v182_fault_Root1_SPECIAL_CHARACTERS","test_negative_flow_S475_v182_fault_Root1_SPECIAL_CHARACTERS","Microservice test scenario with 1 steps."
